,mouse,image,profile,vessel_type,vessel,region_in_vessel,repetition,i_max,fwhm,source_filename,treatment
259,20230510,8.0,4,pea,1.0,3,1,204.3458404541016,0.5007014380735039,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
260,20230510,8.0,5,pea,1.0,3,1,225.4875030517578,0.4765939658030026,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
261,20230510,8.0,6,pea,1.0,3,1,237.22499084472656,0.4866287424881137,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
262,20230510,8.0,7,pea,1.0,3,1,223.44583129882807,0.4947082266802708,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
263,20230510,8.0,8,pea,1.0,3,1,254.0666656494141,0.5122536222576428,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
264,20230510,8.0,9,pea,1.0,3,1,257.6830444335937,0.5075443754579312,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi3_rep1_PRE.nc,Enzyme
265,20230510,9.0,0,pea,1.0,4,1,168.87083435058594,0.5982102827324173,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
266,20230510,9.0,1,pea,1.0,4,1,206.09165954589844,0.5470759359420069,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
267,20230510,9.0,2,pea,1.0,4,1,209.9624938964844,0.589925322338794,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
268,20230510,9.0,3,pea,1.0,4,1,171.20416259765625,0.5381940148371236,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
269,20230510,9.0,4,pea,1.0,4,1,184.4499969482422,0.6012672371035022,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
270,20230510,9.0,5,pea,1.0,4,1,206.74166870117188,0.5950721300645763,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
271,20230510,9.0,6,pea,1.0,4,1,185.50833129882807,0.5845617480273994,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
272,20230510,9.0,7,pea,1.0,4,1,203.4291534423828,0.4898239457279515,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
273,20230510,9.0,8,pea,1.0,4,1,134.09584045410156,0.6606911354306632,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
274,20230510,9.0,9,pea,1.0,4,1,126.2750015258789,0.5236841517519472,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
275,20230510,9.0,10,pea,1.0,4,1,168.17916870117188,0.609310788676567,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
276,20230510,9.0,11,pea,1.0,4,1,207.37083435058597,0.5349369389169637,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
277,20230510,9.0,12,pea,1.0,4,1,214.70416259765625,0.6699333181473773,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
278,20230510,9.0,13,pea,1.0,4,1,259.5083312988281,0.5417668747563932,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
279,20230510,9.0,14,pea,1.0,4,1,204.7541656494141,0.5494934401323291,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi4_rep1_PRE.nc,Enzyme
280,20230510,10.0,0,pea,1.0,5,1,164.14166259765625,0.7744655099402965,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
281,20230510,10.0,1,pea,1.0,5,1,162.8958282470703,0.8652518640190828,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
282,20230510,10.0,2,pea,1.0,5,1,172.21250915527344,0.8871685897824151,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
283,20230510,10.0,3,pea,1.0,5,1,152.875,1.0572127858276863,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
284,20230510,10.0,4,pea,1.0,5,1,174.2333221435547,0.8247182481662018,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
285,20230510,10.0,5,pea,1.0,5,1,167.9375,0.7106854110078562,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
286,20230510,10.0,6,pea,1.0,5,1,190.0958404541016,0.6515267037352815,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
287,20230510,10.0,7,pea,1.0,5,1,181.2708282470703,0.6767076933133872,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
288,20230510,10.0,8,pea,1.0,5,1,192.57083129882807,0.6881035104565534,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
289,20230510,10.0,9,pea,1.0,5,1,144.15834045410156,1.196398678268605,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
290,20230510,10.0,10,pea,1.0,5,1,120.21666717529295,1.5010234726588294,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
291,20230510,10.0,11,pea,1.0,5,1,147.6583251953125,1.3612369276159269,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
292,20230510,10.0,12,pea,1.0,5,1,160.75892639160156,1.118196919402421,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi5_rep1_PRE.nc,Enzyme
293,20230510,11.0,0,pea,1.0,6,1,360.67913818359375,0.5160399037125211,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
294,20230510,11.0,1,pea,1.0,6,1,298.6291809082031,0.5570682336130469,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
295,20230510,11.0,2,pea,1.0,6,1,345.76666259765625,0.5326916157827511,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
296,20230510,11.0,3,pea,1.0,6,1,325.4291687011719,0.5711388399903495,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
297,20230510,11.0,4,pea,1.0,6,1,298.1458435058594,0.4986237685066154,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
298,20230510,11.0,5,pea,1.0,6,1,285.0208435058594,0.5933741456140229,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
299,20230510,11.0,6,pea,1.0,6,1,299.5375061035156,0.5807976660718425,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
300,20230510,11.0,7,pea,1.0,6,1,267.8583374023437,0.6828141380314121,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
301,20230510,11.0,8,pea,1.0,6,1,252.9624938964844,0.7622294671586688,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
302,20230510,11.0,9,pea,1.0,6,1,157.17916870117188,1.060089209414433,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
303,20230510,11.0,10,pea,1.0,6,1,170.6999969482422,0.9826229949871582,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
304,20230510,11.0,11,pea,1.0,6,1,250.1583251953125,0.8347783119860965,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
305,20230510,11.0,12,pea,1.0,6,1,218.9541778564453,0.6613011038236346,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
306,20230510,11.0,13,pea,1.0,6,1,257.2166748046875,0.7261500463866262,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
307,20230510,11.0,14,pea,1.0,6,1,225.0500030517578,0.8755771175858931,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
308,20230510,11.0,15,pea,1.0,6,1,203.92916870117188,1.0926873480671495,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
309,20230510,11.0,16,pea,1.0,6,1,184.39584350585935,0.6093857424419586,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppea_loc1_roi6_rep1_PRE.nc,Enzyme
310,20230511,0.0,0,pa,1.0,1,1,267.4916687011719,0.5777711312376749,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
311,20230511,0.0,1,pa,1.0,1,1,239.76666259765625,0.6092661166786415,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
312,20230511,0.0,2,pa,1.0,1,1,243.5249938964844,0.5465780945327261,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
313,20230511,0.0,3,pa,1.0,1,1,233.5666656494141,0.6491761273796435,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
314,20230511,0.0,4,pa,1.0,1,1,230.87083435058597,0.6474217355940299,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
315,20230511,0.0,5,pa,1.0,1,1,251.2083282470703,0.5299347072951602,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
316,20230511,0.0,6,pa,1.0,1,1,246.30833435058597,0.6262923101498558,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
317,20230511,0.0,7,pa,1.0,1,1,269.0,0.779738455908158,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
318,20230511,0.0,8,pa,1.0,1,1,228.90415954589844,0.6235329456254319,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
319,20230511,0.0,9,pa,1.0,1,1,273.0583190917969,0.5327053921470258,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
320,20230511,0.0,10,pa,1.0,1,1,274.70416259765625,0.571536178175152,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
321,20230511,0.0,11,pa,1.0,1,1,270.1333312988281,0.5193666037430131,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
322,20230511,0.0,12,pa,1.0,1,1,192.3625030517578,0.5936145621542697,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
323,20230511,0.0,13,pa,1.0,1,1,197.34165954589844,0.6308133811099208,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
324,20230511,0.0,14,pa,1.0,1,1,205.8249969482422,0.5785086518150058,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
325,20230511,0.0,15,pa,1.0,1,1,177.86666870117188,0.7841928597821103,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
326,20230511,0.0,16,pa,1.0,1,1,174.54583740234375,0.7789438071321116,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,Enzyme
327,20230511,1.0,0,pa,1.0,2,1,278.8125,0.7191544813228231,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
328,20230511,1.0,1,pa,1.0,2,1,285.3541564941406,0.6358557094544321,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
329,20230511,1.0,2,pa,1.0,2,1,213.6750030517578,0.7635469482805689,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
330,20230511,1.0,3,pa,1.0,2,1,214.7833404541016,0.6826584158673439,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
331,20230511,1.0,4,pa,1.0,2,1,292.6333312988281,0.6173411808940578,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
332,20230511,1.0,5,pa,1.0,2,1,252.1499938964844,0.6808762211474314,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
333,20230511,1.0,6,pa,1.0,2,1,189.20416259765625,0.9100170546186522,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
334,20230511,1.0,7,pa,1.0,2,1,142.0749969482422,0.7030071004083159,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
335,20230511,1.0,8,pa,1.0,2,1,150.35833740234375,0.5559761351068435,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
336,20230511,1.0,9,pa,1.0,2,1,142.89999389648438,0.5016344065120862,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
337,20230511,1.0,10,pa,1.0,2,1,149.84584045410156,0.5270662643563682,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
338,20230511,1.0,11,pa,1.0,2,1,157.25,0.5451424755833986,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
339,20230511,1.0,12,pa,1.0,2,1,168.57916259765625,0.620453979443427,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
340,20230511,1.0,13,pa,1.0,2,1,156.17083740234375,0.5383435092100202,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
341,20230511,1.0,14,pa,1.0,2,1,148.87083435058594,0.5662063960519164,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
342,20230511,1.0,15,pa,1.0,2,1,174.8291778564453,0.5141454703406116,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
343,20230511,1.0,16,pa,1.0,2,1,153.37916564941406,0.6643812318512423,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,Enzyme
344,20230511,2.0,0,pa,1.0,3,1,165.22500610351562,0.6179039110547466,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
345,20230511,2.0,1,pa,1.0,3,1,173.03334045410156,0.5680517250676013,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
346,20230511,2.0,2,pa,1.0,3,1,195.1583251953125,0.6689876898940262,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
347,20230511,2.0,3,pa,1.0,3,1,206.4416656494141,0.685473873245432,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
348,20230511,2.0,4,pa,1.0,3,1,190.70416259765625,0.6321303323448612,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
349,20230511,2.0,5,pa,1.0,3,1,181.6125030517578,0.6078157752778781,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
350,20230511,2.0,6,pa,1.0,3,1,177.51666259765625,0.6125418152675042,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
351,20230511,2.0,7,pa,1.0,3,1,165.9875030517578,0.6474045317666428,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
352,20230511,2.0,8,pa,1.0,3,1,177.65415954589844,0.6339284901731225,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
353,20230511,2.0,9,pa,1.0,3,1,178.74166870117188,0.5634081670261072,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
354,20230511,2.0,10,pa,1.0,3,1,185.57916259765625,0.6431598382432028,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
355,20230511,2.0,11,pa,1.0,3,1,183.68333435058597,0.5919368759365172,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
356,20230511,2.0,12,pa,1.0,3,1,202.9791717529297,0.5575424386770338,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
357,20230511,2.0,13,pa,1.0,3,1,182.7083282470703,0.5863918784124739,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
358,20230511,2.0,14,pa,1.0,3,1,214.3291778564453,0.5604042679173953,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
359,20230511,2.0,15,pa,1.0,3,1,203.64166259765625,0.6136394466863838,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
360,20230511,2.0,16,pa,1.0,3,1,248.1875,0.6368692745765843,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,Enzyme
361,20230511,3.0,0,pa,1.0,4,1,179.71249389648438,0.5177301999989283,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
362,20230511,3.0,1,pa,1.0,4,1,168.43333435058594,0.5229716251498492,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
363,20230511,3.0,2,pa,1.0,4,1,133.75833129882812,0.5676805017433646,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
364,20230511,3.0,3,pa,1.0,4,1,150.77499389648438,0.4828918748969565,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
365,20230511,3.0,4,pa,1.0,4,1,133.74166870117188,0.5236833732285354,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
366,20230511,3.0,5,pa,1.0,4,1,135.4583282470703,0.5292880272455458,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
367,20230511,3.0,6,pa,1.0,4,1,131.95416259765625,0.4889820849480562,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
368,20230511,3.0,7,pa,1.0,4,1,145.82916259765625,0.5174798456263677,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
369,20230511,3.0,8,pa,1.0,4,1,144.24166870117188,0.5207563621055835,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
370,20230511,3.0,9,pa,1.0,4,1,150.6875,0.553558999633063,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
371,20230511,3.0,10,pa,1.0,4,1,151.83750915527344,0.4839272119720946,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
372,20230511,3.0,11,pa,1.0,4,1,133.86666870117188,0.4731230447553886,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
373,20230511,3.0,12,pa,1.0,4,1,144.8125,0.4547109766985693,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
374,20230511,3.0,13,pa,1.0,4,1,151.53334045410156,0.507166342997818,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
375,20230511,3.0,14,pa,1.0,4,1,146.5,0.5195154478846135,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
376,20230511,3.0,15,pa,1.0,4,1,137.47084045410156,0.5995944232513514,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
377,20230511,3.0,16,pa,1.0,4,1,141.93331909179688,0.5017539968779151,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,Enzyme
378,20230511,4.0,0,pa,1.0,5,1,188.35415649414065,0.6699469391743048,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
379,20230511,4.0,1,pa,1.0,5,1,180.80416870117188,0.7618792107810195,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
380,20230511,4.0,2,pa,1.0,5,1,191.77915954589844,0.588158656675377,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
381,20230511,4.0,3,pa,1.0,5,1,195.8000030517578,0.6140834425630013,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
382,20230511,4.0,4,pa,1.0,5,1,252.0375061035156,0.6036150513403897,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
383,20230511,4.0,5,pa,1.0,5,1,236.0124969482422,0.5468008348389114,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
384,20230511,4.0,6,pa,1.0,5,1,230.45834350585935,0.5578608394133181,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
385,20230511,4.0,7,pa,1.0,5,1,239.5041656494141,0.5223592635267167,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
386,20230511,4.0,8,pa,1.0,5,1,222.66249084472656,0.6181738264225075,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
387,20230511,4.0,9,pa,1.0,5,1,261.3999938964844,0.5431000493681958,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
388,20230511,4.0,10,pa,1.0,5,1,258.8833312988281,0.5868567726182962,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
389,20230511,4.0,11,pa,1.0,5,1,238.91249084472656,0.4898832517334306,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
390,20230511,4.0,12,pa,1.0,5,1,178.39999389648438,0.7604307934752531,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
391,20230511,4.0,13,pa,1.0,5,1,240.40415954589844,0.6256606965065751,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
392,20230511,4.0,14,pa,1.0,5,1,206.4666748046875,0.7409552488848905,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
393,20230511,4.0,15,pa,1.0,5,1,199.9125061035156,0.7499802478310728,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
394,20230511,4.0,16,pa,1.0,5,1,187.5416717529297,0.7574666979351932,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,Enzyme
395,20230511,5.0,0,pa,1.0,6,1,138.66665649414062,0.4752361781030507,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
396,20230511,5.0,1,pa,1.0,6,1,148.46665954589844,0.5384236939019296,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
397,20230511,5.0,2,pa,1.0,6,1,106.39583587646484,0.5603862977322203,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
398,20230511,5.0,3,pa,1.0,6,1,128.39584350585938,0.5093893702861546,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
399,20230511,5.0,4,pa,1.0,6,1,164.33749389648438,0.486243372095623,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
400,20230511,5.0,5,pa,1.0,6,1,138.62083435058594,0.5029819246239768,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
401,20230511,5.0,6,pa,1.0,6,1,137.7083282470703,0.4539069443002053,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
402,20230511,5.0,7,pa,1.0,6,1,111.6374969482422,0.5525798274570362,../20230511_Glx_B6_HAse/20230511_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,Enzyme
