"",i_max,width,treatment,mouse,vessel_type,vessel,region_in_vessel,profile,repetition,y_bin_width,depth,rbc_flow,source,ln_i_max,ln_width,ln_i_max_stnd
989,247.4670867919922,0.804035823788471,E,E-20230523,pa,E-20230523-1,3,11,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.51127759050715,-0.2181114538449675,0.6258990364392912
990,241.3047790527344,0.9117371325827044,E,E-20230523,pa,E-20230523-1,3,12,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.486060777875119,-0.09240356227178959,0.5831222705981776
991,213.88673400878903,1.1178812440482346,E,E-20230523,pa,E-20230523-1,3,13,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.365446594570812,0.11143514730943119,0.37851732105067065
992,286.9034423828125,0.6728001226660965,E,E-20230523,pa,E-20230523-1,3,14,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.659145721461216,-0.3963069880016311,0.8767364640510104
993,286.7164001464844,0.6371863954402208,E,E-20230523,pa,E-20230523-1,3,15,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.658493574415073,-0.45069305170740737,0.875630188571476
994,224.7363128662109,0.9103636083281224,E,E-20230523,pa,E-20230523-1,3,16,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi3_rep1_PRE.nc,5.41492777212559,-0.09391118968656907,0.4624551595352516
995,202.27256774902344,0.8153858089957424,E,E-20230523,pa,E-20230523-1,4,0,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.309616133145146,-0.20409389248188375,0.2838088180349689
996,187.68722534179688,0.8360436253289585,E,E-20230523,pa,E-20230523-1,4,1,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.234776882362109,-0.179074483851097,0.156854585032343
997,182.194580078125,0.958563318307874,E,E-20230523,pa,E-20230523-1,4,2,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.205075237282005,-0.042319658889167056,0.10646993352116665
998,184.29200744628903,0.8537611026376766,E,E-20230523,pa,E-20230523-1,4,3,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.216521496650694,-0.15810386362804818,0.12588689806446304
999,195.9872894287109,0.7927816426842007,E,E-20230523,pa,E-20230523-1,4,4,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.278049807274159,-0.232207451274551,0.23026099857215807
120,227.9509575391918,0.8897024416886072,E,E-20230526,pa,E-20230526-1,1,0,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.429130507305121,-0.1168682073397589,0.4865480964953518
121,201.7503537638823,0.9158121281116304,E,E-20230526,pa,E-20230526-1,1,1,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.307031060625013,-0.08794403565876673,0.27942360712470654
122,182.20521184697571,0.9513441220370566,E,E-20230526,pa,E-20230526-1,1,2,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.205133589504422,-0.04987942906418486,0.10656891983601496
123,177.4322583299046,0.8668291193898732,E,E-20230526,pa,E-20230526-1,1,3,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.178588892859361,-0.14291341575652297,0.061539586062607586
124,156.45479638008985,0.9671711088218052,E,E-20230526,pa,E-20230526-1,1,4,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.052767127235816,-0.033379851072896934,-0.15189929236873456
125,169.79564376799593,0.9266444204616544,E,E-20230526,pa,E-20230526-1,1,5,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.1345956184715655,-0.07618536794978573,-0.013088798758724405
126,183.77600575894616,1.1897886111149545,E,E-20230526,pa,E-20230526-1,1,6,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.213717656018655,0.17377565362546415,0.12113057790922761
127,178.45366515837028,0.9493686156186368,E,E-20230526,pa,E-20230526-1,1,7,1,1.0,0.0,yes,../../Glycocalyx_frap/20230526_Glx_B6_HAse/20230526_mouseb6_vtyppa_loc1_roi1_rep1_noterecovery-activealignment.nc,5.184328988578544,-0.05195813048037381,0.0712768488193283
128,363.5663741487255,0.7737321880604764,E,E-20230527,pa,E-20230527-1,,0,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.895961877687715,-0.25652947552555366,1.278461670567639
129,380.05046482928674,0.6511542779197157,E,E-20230527,pa,E-20230527-1,,1,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.940304046085336,-0.42900867879853577,1.3536819048657245
130,325.6672603866707,0.6969993263829402,E,E-20230527,pa,E-20230527-1,,2,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.785876186464119,-0.3609708346741029,1.0917168228089098
131,355.5320649938281,0.6983266305559823,E,E-20230527,pa,E-20230527-1,,3,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.873615442064206,-0.3590683335892621,1.2405540944596187
132,353.93229946523905,0.6990634916163536,E,E-20230527,pa,E-20230527-1,,4,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.8691056503957455,-0.35801370880413397,1.2329038689926266
133,357.54736322500867,0.732078274127991,E,E-20230527,pa,E-20230527-1,,5,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.879267837904239,-0.3118678388687901,1.2501425867412823
134,347.2525133689824,0.7254973443931245,E,E-20230527,pa,E-20230527-1,,6,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.850052219531895,-0.32089786704622775,1.2005824109865688
135,374.0607733443012,0.6613206724917333,E,E-20230527,pa,E-20230527-1,,7,,1.0,0.0,yes,../../Glycocalyx_frap/20230527_Glx_B6_HAse/20230527_mouseb6_vtyppa_loc1_noterecovery.nc,5.924418279786554,-0.41351642440642733,1.3267339430005327
136,219.698974609375,0.7591767992122538,E,E-20230504,pa,E-20230504-1,1,0,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.39225831214879,-0.2755205916735843,0.42399961817391807
137,227.126708984375,0.6469955623411234,E,E-20230504,pa,E-20230504-1,1,1,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.425508051110151,-0.4354158433283697,0.4804031105019559
138,231.87884521484372,0.7080075818186877,E,E-20230504,pa,E-20230504-1,1,2,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.446215016360993,-0.3453004765622987,0.5155295563672915
139,243.9230194091797,0.7043039010461349,E,E-20230504,pa,E-20230504-1,1,3,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.496852681289755,-0.35054533834772367,0.6014292125612316
140,244.28927612304688,0.6409208868755609,E,E-20230504,pa,E-20230504-1,1,4,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.498353080955756,-0.4448492510894975,0.6039744289657457
141,242.6549530029297,0.5663592969482618,E,E-20230504,pa,E-20230504-1,1,5,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.491640487771191,-0.5685266019174655,0.5925874614281411
142,208.852294921875,0.6819200084114598,E,E-20230504,pa,E-20230504-1,1,6,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.341627279256645,-0.3828429177369191,0.3381112122946607
143,204.130126953125,0.63982151458233,E,E-20230504,pa,E-20230504-1,1,7,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.3187576677082165,-0.44656602498875403,0.29931614202310125
144,223.2367248535156,0.6752222807496508,E,E-20230504,pa,E-20230504-1,1,8,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.408232754846458,-0.39271333750423953,0.45109800704216263
145,211.5841064453125,0.68862481159751,E,E-20230504,pa,E-20230504-1,1,9,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.3546225858461,-0.3730586967815829,0.3601559169574724
146,200.09536743164065,0.6484985126620373,E,E-20230504,pa,E-20230504-1,1,10,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.298794090055529,-0.43309556873322264,0.26545074836446075
147,221.9357147216797,0.7364767486470782,E,E-20230504,pa,E-20230504-1,1,11,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.402387766612061,-0.305877613642864,0.4411828089282946
148,251.0692596435547,0.6268621212530441,E,E-20230504,pa,E-20230504-1,1,12,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.5257288359036485,-0.4670286648390187,0.6504135359305273
149,315.60015869140625,0.5942270192352339,E,E-20230504,pa,E-20230504-1,1,13,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.754476091796074,-0.5204938453697382,1.0384509911352582
150,237.8067626953125,0.6807244535701997,E,E-20230504,pa,E-20230504-1,2,0,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.471458422436469,-0.38459767502158615,0.55835143423425
151,260.1622619628906,0.6816322650874476,E,E-20230504,pa,E-20230504-1,2,1,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.561305520828455,-0.3832649673112198,0.7107643638737251
152,244.57757568359372,0.5994996549095752,E,E-20230504,pa,E-20230504-1,2,2,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.499532541550816,-0.5116598801451337,0.6059752175043269
153,231.2575836181641,0.6696798669288775,E,E-20230504,pa,E-20230504-1,2,3,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.443532169879315,-0.4009554913388771,0.5109784857221216
154,236.9051055908203,0.6261200966280178,E,E-20230504,pa,E-20230504-1,2,4,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.467659662603339,-0.46821307863385453,0.5519073739860472
155,240.7415008544922,0.6497765437635366,E,E-20230504,pa,E-20230504-1,4,0,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.483723747269997,-0.43112675402326955,0.5791578278108355
156,220.1530303955078,0.5745563531553248,E,E-20230504,pa,E-20230504-1,4,1,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.394322897246737,-0.5541570957200578,0.4275018955863197
157,266.4559936523437,0.5642250040798835,E,E-20230504,pa,E-20230504-1,4,2,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.585209102962843,-0.5723021636367908,0.7513134194045468
158,246.0401611328125,0.6599739763993817,E,E-20230504,pa,E-20230504-1,4,3,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.505494779244898,-0.4155548744369433,0.6160893127887099
159,198.52935791015625,0.6141744120385972,E,E-20230504,pa,E-20230504-1,4,4,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.290936987983017,-0.4874763324772433,0.2521222829295117
160,176.44590759277344,0.8020025435016898,E,E-20230504,pa,E-20230504-1,4,5,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.1730143568388485,-0.22064349967216063,0.052083171982763556
161,167.8203125,0.7841112905417127,E,E-20230504,pa,E-20230504-1,4,6,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.12289383855436,-0.24320431648442015,-0.03293921787183409
162,184.2326812744141,0.7087360876671411,E,E-20230504,pa,E-20230504-1,4,7,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.216199530854626,-0.3442720535266387,0.12534072850416839
163,190.5174560546875,0.8257093260721575,E,E-20230504,pa,E-20230504-1,4,8,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.2497438232017295,-0.19151247287607268,0.1822438891048579
164,182.75863647460935,0.7725371110575967,E,E-20230504,pa,E-20230504-1,4,9,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi4_rep1_PRE.nc,5.20816635592424,-0.2580752311601215,0.1117135803006187
165,182.9212951660156,0.6145142737730449,E,E-20230504,pa,E-20230504-1,5,0,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.209055979270012,-0.4869231219739809,0.11322270082684056
166,192.50152587890625,0.6411339665833005,E,E-20230504,pa,E-20230504-1,5,1,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi5_rep1_PRE.nc,5.260104080340092,-0.44451684766833865,0.19981860404319765
167,235.6682281494141,0.598373588003426,E,E-20230504,pa,E-20230504-1,6,0,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.462425003017322,-0.5135399909907757,0.5430275123383246
168,227.73223876953125,0.5153944638205807,E,E-20230504,pa,E-20230504-1,6,1,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.42817054745482,-0.6628227223415848,0.4849196600100422
169,163.661865234375,0.807163501252699,E,E-20230504,pa,E-20230504-1,6,2,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.09780250204257,-0.21422902745078845,-0.07550313117315571
170,227.88624572753903,0.6622019763297651,E,E-20230504,pa,E-20230504-1,6,3,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.428846582203687,-0.4121846693827092,0.48606645760792805
171,247.04660034179688,0.5284059784079638,E,E-20230504,pa,E-20230504-1,6,4,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.509576984184313,-0.6378903922269576,0.623014197680268
172,241.66775512695312,0.6225005021348586,E,E-20230504,pa,E-20230504-1,6,5,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.487563870150021,-0.47401084400125654,0.5856720546339045
173,292.5675354003906,0.5857058046623607,E,E-20230504,pa,E-20230504-1,6,6,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.6786955302786035,-0.5349376552946352,0.9098999572419657
174,243.09002685546875,0.5150405382111174,E,E-20230504,pa,E-20230504-1,6,7,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.493431855616153,-0.6635096664432184,0.59562626430769
175,240.47494506835935,0.5150745699375037,E,E-20230504,pa,E-20230504-1,6,8,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.482615905608918,-0.6634435928051764,0.5772785306920218
176,284.8325500488281,0.4995044005347182,E,E-20230504,pa,E-20230504-1,6,9,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.651901463908898,-0.69413887105302,0.8644476029038797
177,289.78985595703125,0.6514097470932931,E,E-20230504,pa,E-20230504-1,6,10,1,1.0,0.0,yes,../20230504_Glx_B6_HAse/20230504_mouseb6_vtyppa_loc1_roi6_rep1_PRE.nc,5.669156025675016,-0.4286164229524548,0.8937175332131032
178,233.6137237548828,0.6705583100819652,E,E-20230510,pa,E-20230510-1,1,0,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.453668998179117,-0.399644614967873,0.5281741851501053
179,229.81808471679688,0.6624465374068684,E,E-20230510,pa,E-20230510-1,1,1,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.4372880599543505,-0.4118154226318225,0.5003862339556505
180,247.15765380859372,0.57627234790613,E,E-20230510,pa,E-20230510-1,1,2,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.510026407546145,-0.5511749038074223,0.6237765810232053
181,240.8006591796875,0.7227002641508378,E,E-20230510,pa,E-20230510-1,1,3,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.483969450888093,-0.3247607151877506,0.5795746293428518
182,246.58697509765625,0.6645035057206456,E,E-20230510,pa,E-20230510-1,1,4,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.5077147714020604,-0.40871512511567215,0.6198552163571664
183,244.82655334472656,0.7234643321783167,E,E-20230510,pa,E-20230510-1,1,5,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.5005500143012265,-0.3237040331191763,0.6077012165125734
184,255.5916290283203,0.8641628815108007,E,E-20230510,pa,E-20230510-1,1,6,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.543580971686641,-0.14599400767866358,0.6806971662725648
185,294.5168762207031,0.8434680439554683,E,E-20230510,pa,E-20230510-1,1,7,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.685336306104133,-0.17023326276952874,0.9211650967596842
186,298.8851928710937,0.5814534225806227,E,E-20230510,pa,E-20230510-1,1,8,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.700059529324413,-0.5422244089750486,0.9461409682669498
187,262.60723876953125,0.5718237108575082,E,E-20230510,pa,E-20230510-1,1,9,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.570659527252404,-0.5589245329066012,0.7266321164050386
188,289.8458251953125,0.5813800665056874,E,E-20230510,pa,E-20230510-1,1,10,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.669349144353783,-0.542350576781052,0.8940451318125653
189,280.17218017578125,0.5888415951767989,E,E-20230510,pa,E-20230510-1,1,11,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.635404343376982,-0.5295980700803041,0.836462564812666
964,274.1230163574219,0.540158635560438,E,E-20230523,pa,E-20230523-1,1,13,1,1.0,0.0,yes,../20230523_Glx_B6_HAse/20230523_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.613576970441636,-0.6158924130092776,0.7994355053421922
191,234.4817047119141,0.6664757399579528,E,E-20230510,pa,E-20230510-1,1,13,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.457377566556668,-0.40575153918870077,0.5344652483152724
192,243.4134826660156,0.5251747543923706,E,E-20230510,pa,E-20230510-1,1,14,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.494761572059616,-0.6440242062686689,0.5978819406997508
193,283.7670593261719,0.5711166962564569,E,E-20230510,pa,E-20230510-1,1,15,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.648153687961712,-0.5601617184795882,0.858090029626991
194,322.96954345703125,0.6308319076773721,E,E-20230510,pa,E-20230510-1,1,16,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi1_rep1_PRE.nc,5.77755802607413,-0.46071584229780627,1.0776062369698656
195,370.9905395507813,0.6114196104549983,E,E-20230510,pa,E-20230510-1,2,0,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.916176562419185,-0.49197179536690516,1.3127530319672023
196,396.0937805175781,0.657321716323235,E,E-20230510,pa,E-20230510-1,2,1,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.9816510027060055,-0.4195817055800893,1.4238211848538098
197,349.32891845703125,0.7164256517934824,E,E-20230510,pa,E-20230510-1,2,2,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.856013938128336,-0.333480802913053,1.2106956256950228
198,341.9642639160156,0.5357671286249435,E,E-20230510,pa,E-20230510-1,2,3,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.834706240129353,-0.6240556738377141,1.1745501214548113
199,352.0127868652344,0.6053198254569487,E,E-20230510,pa,E-20230510-1,2,4,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.863667501260001,-0.5019983235117496,1.2236788160256502
200,313.9540710449219,0.5541764502301945,E,E-20230510,pa,E-20230510-1,2,5,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.749246704652099,-0.5902721407253504,1.0295800734417893
201,304.13525390625,0.6115108323919856,E,E-20230510,pa,E-20230510-1,2,6,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.717472516626557,-0.49182260955230706,0.9756796451523851
202,329.34588623046875,0.5907195762089152,E,E-20230510,pa,E-20230510-1,2,7,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.797108524437778,-0.5264138645224471,1.1107708998787917
203,332.5733642578125,0.6326931040930397,E,E-20230510,pa,E-20230510-1,2,8,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.806860480141915,-0.45776980206201606,1.1273137172338645
204,322.9373474121094,0.4896652667650372,E,E-20230510,pa,E-20230510-1,2,9,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.777458333547534,-0.7140332503673781,1.0774371226599582
205,349.3364562988281,0.5189563707146654,E,E-20230510,pa,E-20230510-1,2,10,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.85603551595964,-0.6559354634834285,1.210732229442313
206,361.822998046875,0.6048043883428136,E,E-20230510,pa,E-20230510-1,2,11,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.891155136576351,-0.5028501982853107,1.2703077122549806
207,386.5006713867188,0.5365469373876017,E,E-20230510,pa,E-20230510-1,2,12,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.957133605119678,-0.6226012325973316,1.3822308779864116
208,356.60845947265625,0.4848690280711913,E,E-20230510,pa,E-20230510-1,2,13,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.876638427729426,-0.7238764697274668,1.245682163253607
209,418.5885314941406,0.5354004450686283,E,E-20230510,pa,E-20230510-1,2,14,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,6.036888412345953,-0.6247403166137719,1.5175236591640002
210,360.6290893554688,0.7626058765551953,E,E-20230510,pa,E-20230510-1,2,15,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.887849976831953,-0.2710139256413472,1.2647009749358487
211,393.323486328125,0.5772521891418343,E,E-20230510,pa,E-20230510-1,2,16,1,1.0,0.0,yes,../20230510_Glx_B6_HAse/20230510_mouseb6_vtyppa_loc1_roi2_rep1_PRE.nc,5.974632393719221,-0.5494760383912165,1.4119151046707559
